layer,f1_macro,f1_deception,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_truth,cm_norm_deception_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_truth,cm_norm_truth_truth,auroc,n_samples
10,0.9400447988250157,0.96492795299536,0.9151616446546713,6121,0.9715873015873016,179,0.028412698412698414,266,0.09973753280839895,2401,0.9002624671916011,0.9895044485624096,8967
11,0.9706803596628062,0.9825247230369477,0.9588359962886648,6185,0.9817460317460317,115,0.018253968253968255,105,0.03937007874015748,2562,0.9606299212598425,0.9986403411910401,8967
12,0.971495374338816,0.9829948421882708,0.9599959064893613,6186,0.981904761904762,114,0.018095238095238095,100,0.03749531308586427,2567,0.9625046869141357,0.998660933805494,8967
13,0.9705110239534032,0.9824619444476296,0.9585601034591769,6190,0.9825396825396825,110,0.01746031746031746,111,0.04161979752530934,2556,0.9583802024746907,0.9986094536635781,8967
14,0.9703663655559805,0.982387010255796,0.9583457208561651,6192,0.9828571428571429,108,0.017142857142857144,114,0.04274465691788527,2553,0.9572553430821147,0.9986150578662226,8967
15,0.9686933979467841,0.9813275520676861,0.9560592438258821,6176,0.9803174603174604,124,0.019682539682539683,111,0.04161979752530934,2556,0.9583802024746907,0.9985152136618293,8967
16,0.9673615826399237,0.9805327273961495,0.9541904378836978,6170,0.9793650793650793,130,0.020634920634920634,115,0.04311961004874391,2552,0.9568803899512561,0.9984920880303176,8967
17,0.9679930780015031,0.9809445963042508,0.9550415596987556,6178,0.9806349206349206,122,0.019365079365079366,118,0.044244469441319836,2549,0.9557555305586801,0.9984731447769267,8967
18,0.9674272560832045,0.980642099614579,0.9542124125518299,6180,0.9809523809523809,120,0.01904761904761905,124,0.046494188226471694,2543,0.9535058117735283,0.9984383863398663,8967
19,0.9682167367050674,0.9811233559591436,0.9553101174509913,6185,0.9817460317460317,115,0.018253968253968255,123,0.04611923509561305,2544,0.953880764904387,0.9984485228695972,8967
20,0.9656825375306246,0.9796148627931156,0.9517502122681337,6175,0.9801587301587301,125,0.01984126984126984,132,0.049493813273340834,2535,0.9505061867266592,0.9984034483274001,8967
21,0.9663806587633657,0.9799981541782599,0.9527631633484713,6173,0.9798412698412698,127,0.020158730158730157,125,0.046869141357330335,2542,0.9531308586426697,0.998455988075747,8967
22,0.9679892017380555,0.9809469336545629,0.9550314698215481,6178,0.9806349206349206,122,0.019365079365079366,118,0.044244469441319836,2549,0.9557555305586801,0.9984965952614624,8967
23,0.9685543844813163,0.9812509322311571,0.9558578367314755,6176,0.9803174603174604,124,0.019682539682539683,112,0.04199475065616798,2555,0.958005249343832,0.9984927469382114,8967
24,0.9679719240861402,0.9809552199008321,0.9549886282714481,6180,0.9809523809523809,120,0.01904761904761905,120,0.04499437570303712,2547,0.9550056242969629,0.9984616502779013,8967
25,0.967685694701879,0.9808047551062178,0.9545666342975402,6182,0.9812698412698413,118,0.01873015873015873,124,0.046494188226471694,2543,0.9535058117735283,0.998459112799343,8967
26,0.9683581371474842,0.9811993288640994,0.955516945430869,6184,0.9815873015873016,116,0.018412698412698412,121,0.045369328833895765,2546,0.9546306711661042,0.9984690552537909,8967
27,0.9686373649156428,0.9813525289888908,0.9559222008423948,6183,0.9814285714285714,117,0.018571428571428572,118,0.044244469441319836,2549,0.9557555305586801,0.9985177305059464,8967
28,0.9691733580342541,0.9816691613972817,0.9566775546712265,6185,0.9817460317460317,115,0.018253968253968255,116,0.04349456317960255,2551,0.9565054368203975,0.9985279518041918,8967
29,0.9678593680111804,0.9808665943772283,0.9548521416451324,6177,0.9804761904761905,123,0.019523809523809523,118,0.044244469441319836,2549,0.9557555305586801,0.9984577353109829,8967
30,0.9681132828305306,0.9810308696583737,0.9551956960026875,6180,0.9809523809523809,120,0.01904761904761905,119,0.04461942257217848,2548,0.9553805774278216,0.9984860136970305,8967
31,0.96767030359184,0.9808108788308392,0.9545297283528409,6184,0.9815873015873016,116,0.018412698412698412,126,0.047244094488188976,2541,0.952755905511811,0.9984791549761404,8967
32,0.9671429097874129,0.9804901272255279,0.9537956923492981,6181,0.9811111111111112,119,0.01888888888888889,127,0.047619047619047616,2540,0.9523809523809523,0.9984621750619282,8967
33,0.967424451266153,0.9806432180291565,0.9542056845031495,6181,0.9811111111111112,119,0.01888888888888889,125,0.046869141357330335,2542,0.9531308586426697,0.9984978985773724,8967
34,0.967031075859418,0.9804024430492138,0.9536597086696222,6178,0.9806349206349206,122,0.019365079365079366,125,0.046869141357330335,2542,0.9531308586426697,0.9984544165121034,8967
35,0.9668855695648898,0.9803282617481134,0.9534428773816662,6179,0.9807936507936508,121,0.019206349206349206,127,0.047619047619047616,2540,0.9523809523809523,0.9984496399178504,8967
36,0.9671783388144525,0.9804756795872492,0.9538809980416557,6176,0.9803174603174604,124,0.019682539682539683,122,0.045744281964754406,2545,0.9542557180352456,0.9984582617680726,8967
37,0.9671901770510887,0.980470222988248,0.9539101311139294,6175,0.9801587301587301,125,0.01984126984126984,121,0.045369328833895765,2546,0.9546306711661042,0.998430558079092,8967
38,0.9675812272667967,0.9807129166676081,0.9544495378659855,6178,0.9806349206349206,122,0.019365079365079366,121,0.045369328833895765,2546,0.9546306711661042,0.9984018817829451,8967
39,0.9670368926954447,0.9803997868334366,0.9536739985574526,6177,0.9804761904761905,123,0.019523809523809523,124,0.046494188226471694,2543,0.9535058117735283,0.9984320629990677,8967
40,0.9684745012173337,0.9812850369214854,0.955663965513182,6186,0.981904761904762,114,0.018095238095238095,122,0.045744281964754406,2545,0.9542557180352456,0.9984403993132412,8967
41,0.9681081912569659,0.9810326214572127,0.9551837610567191,6180,0.9809523809523809,120,0.01904761904761905,119,0.04461942257217848,2548,0.9553805774278216,0.9984394057927902,8967
