layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth
23,0.8338457301588923,0.9678523416078816,0.8303243372439335,0.7033605116248622,5737,0.9668014829794405,13,0.0021907650825749914,184,0.031007751937984496,1,0.0002094240837696335,3948,0.8268062827225131,826,0.17298429319371728,183,0.05567386674779434,773,0.23516884697292365,2331,0.709157286279282
24,0.8344316511231868,0.9674406709036244,0.8323000272174813,0.7035542552484546,5736,0.9666329625884732,15,0.0025278058645096056,183,0.03083923154701719,4,0.000837696335078534,3976,0.8326701570680628,795,0.16649214659685863,184,0.05597809552783693,788,0.23973227867356253,2315,0.7042896257986005
25,0.8307948772379282,0.9660065184582798,0.8262910321386572,0.7000870811168476,5727,0.9651162790697675,23,0.003875968992248062,184,0.031007751937984496,10,0.0020942408376963353,3926,0.8221989528795811,839,0.1757068062827225,186,0.05658655308792212,779,0.23699421965317918,2322,0.7064192272588987
26,0.8270112864347521,0.9653887670806736,0.8218748843752545,0.6937702078483282,5719,0.9637681159420289,25,0.0042130097741826765,190,0.032018874283788336,6,0.001256544502617801,3900,0.8167539267015707,869,0.1819895287958115,189,0.057499239428049895,790,0.2403407362336477,2308,0.7021600243383024
27,0.8250330725827243,0.9650090117015587,0.8196460513980306,0.6904441546485834,5710,0.9622514324233232,24,0.004044489383215369,200,0.03370407819346141,8,0.001675392670157068,3891,0.8148691099476439,876,0.18345549738219896,182,0.055369637967751746,804,0.244599939154244,2301,0.7000304228780042
28,0.8199436790860523,0.9637599908903679,0.814608526625442,0.6814625197423472,5718,0.9635995955510617,28,0.0047185709470845974,188,0.031681833501853725,19,0.003979057591623036,3880,0.812565445026178,876,0.18345549738219896,195,0.05932461210830545,843,0.2564648615759051,2249,0.6842105263157895
29,0.8205859846916034,0.9658667142388738,0.8154078440183902,0.6804833958175461,5731,0.9657903606336367,19,0.0032018874283788338,184,0.031007751937984496,12,0.002513089005235602,3890,0.8146596858638744,873,0.18282722513089006,190,0.057803468208092484,857,0.2607240644965014,2240,0.6814724672954061
30,0.8203686395556856,0.9662557654564665,0.8134800441008547,0.6813701091097356,5728,0.9652847994607348,19,0.0032018874283788338,187,0.03151331311088642,6,0.001256544502617801,3858,0.8079581151832461,911,0.19078534031413613,188,0.0571950106480073,833,0.25342257377547917,2266,0.6893824155765136
31,0.8223608156536496,0.9657603615488654,0.8152458984213855,0.6860761869906977,5713,0.9627569935962251,28,0.0047185709470845974,193,0.03252443545669026,7,0.0014659685863874345,3873,0.8110994764397905,895,0.187434554973822,177,0.05384849406753879,825,0.25098874353513845,2285,0.6951627623973228
32,0.8245820781095837,0.9649469247050645,0.8187814849289436,0.6900178246947434,5714,0.9629255139871925,24,0.004044489383215369,196,0.03302999662959218,12,0.002513089005235602,3886,0.8138219895287958,877,0.18366492146596858,183,0.05567386674779434,807,0.24551262549437178,2297,0.6988135077578339
33,0.823093742880078,0.9653413310176712,0.8173469326132354,0.6865929650093271,5711,0.9624199528142905,23,0.003875968992248062,200,0.03370407819346141,9,0.0018848167539267015,3887,0.8140314136125655,879,0.18408376963350787,178,0.05415272284758138,826,0.251292972315181,2283,0.6945543048372376
34,0.8213814680505642,0.9643931853927628,0.8153429005586792,0.6844083182002505,5716,0.963262554769127,24,0.004044489383215369,194,0.032692955847657565,14,0.002931937172774869,3867,0.8098429319371728,894,0.18722513089005235,190,0.057803468208092484,820,0.24946759963492546,2277,0.6927289321569821
35,0.8235201620919753,0.9657764554337736,0.8212704974452795,0.6835135333968732,5716,0.963262554769127,26,0.004381530165149983,192,0.032355915065722954,5,0.0010471204188481676,3955,0.8282722513089005,815,0.1706806282722513,182,0.055369637967751746,875,0.266200182537268,2230,0.6784301794949802
36,0.8287305950678441,0.965394826795492,0.8252334325249736,0.6955635258830664,5720,0.9639366363329963,22,0.003707448601280755,192,0.032355915065722954,12,0.002513089005235602,3937,0.8245026178010472,826,0.17298429319371728,184,0.05597809552783693,807,0.24551262549437178,2296,0.6985092789777912
37,0.8184197834990723,0.964869214807833,0.8135373830228072,0.6768527526665766,5714,0.9629255139871925,29,0.004887091338051905,191,0.03218739467475565,12,0.002513089005235602,3898,0.8163350785340314,865,0.181151832460733,184,0.05597809552783693,881,0.2680255552175236,2222,0.6759963492546395
38,0.8214284521555411,0.9646532803501451,0.8181503917328466,0.6814816843836314,5719,0.9637681159420289,28,0.0047185709470845974,187,0.03151331311088642,14,0.002931937172774869,3927,0.8224083769633508,834,0.17465968586387434,190,0.057803468208092484,870,0.26467903863705505,2227,0.6775174931548524
39,0.8189747239046222,0.9635021132698436,0.8119169149265979,0.6815051435174251,5703,0.961071789686552,30,0.005055611729019211,201,0.03387259858442872,14,0.002931937172774869,3847,0.8056544502617801,914,0.19141361256544503,187,0.05689078186796471,824,0.25068451475509584,2276,0.6924247033769395
40,0.8209243620220056,0.9647232004667678,0.8162376862449003,0.6818121993543486,5716,0.963262554769127,20,0.003370407819346141,198,0.033367037411526794,14,0.002931937172774869,3891,0.8148691099476439,870,0.18219895287958116,186,0.05658655308792212,848,0.25798600547611805,2253,0.6854274414359598
41,0.8233611551362671,0.964773940123786,0.820747766945028,0.684561758339987,5712,0.9625884732052579,30,0.005055611729019211,192,0.032355915065722954,9,0.0018848167539267015,3943,0.825759162303665,823,0.17235602094240837,186,0.05658655308792212,861,0.26194097961667173,2240,0.6814724672954061
