layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth,stage2_auroc,stage1_f1_truth,stage1_f1_non_truth,stage2_f1_honest_mistake,stage2_f1_deception
10,0.6566190123055146,0.8715839745290528,0.7565522831667117,0.3417207792207792,3285,0.9125,204,0.056666666666666664,111,0.030833333333333334,370,0.11181625868842551,2800,0.8461770927772742,139,0.042006648534300396,283,0.15783602900167318,1089,0.6073619631901841,421,0.23480200780814278,0.9606135313559008,0.34163276975426393,0.8914284413678704,0.906655349600023,0.9180396149031541
11,0.653742092365407,0.8716251985177342,0.7531448667658596,0.3364562118126273,3293,0.9147222222222222,204,0.056666666666666664,103,0.02861111111111111,379,0.11453611362949531,2784,0.8413417951042611,146,0.04412209126624358,284,0.15839375348577803,1096,0.611266034578918,413,0.23034021193530396,0.9599876343811623,0.3362511198049444,0.8910282689883603,0.9053060268094564,0.9170420505325303
12,0.6579001981574506,0.8748174697995487,0.7553995680345572,0.34348355663824603,3295,0.9152777777777777,205,0.05694444444444444,100,0.027777777777777776,364,0.11000302206104563,2798,0.8455726805681475,147,0.044424297370806894,274,0.1528165086447295,1096,0.611266034578918,423,0.23591745677635248,0.9608431105484229,0.34293672696386157,0.8917793895867042,0.9074153454918724,0.918482656805845
13,0.6656037053240084,0.8804260985352863,0.7599892008639308,0.3563958165728077,3306,0.9183333333333333,181,0.050277777777777775,113,0.03138888888888889,357,0.10788757932910245,2815,0.8507101843457238,137,0.04140223632517377,247,0.1377579475738985,1103,0.615170105967652,443,0.24707194645844952,0.9630164758960733,0.35608404254884973,0.8927503300333953,0.9125847641100368,0.9231708544723048
14,0.6993628884645925,0.9131079078539674,0.7811566657616074,0.40382409177820267,3389,0.9413888888888889,124,0.034444444444444444,87,0.024166666666666666,225,0.06799637352674524,2877,0.8694469628286491,207,0.06255666364460562,209,0.1165644171779141,1056,0.588957055214724,528,0.294478527607362,0.9828093083759792,0.4036304218218886,0.8945874793651505,0.9450971159806653,0.9509369038816619
15,0.7086714622774918,0.9192344237817294,0.7901767642693294,0.4166031987814166,3386,0.9405555555555556,117,0.0325,97,0.026944444444444444,192,0.05802357207615594,2928,0.8848594741613781,189,0.057116953762466005,189,0.10540992749581707,1057,0.5895147796988288,547,0.30507529280535417,0.9860801708784488,0.4164335998305023,0.8963338284064163,0.9508532785427317,0.9556836648055113
16,0.7185445148894152,0.9234749455337691,0.7931880108991826,0.4389705882352941,3391,0.9419444444444445,102,0.028333333333333332,107,0.029722222222222223,175,0.052886068298579635,2911,0.8797219703838017,223,0.06739196131761861,178,0.09927495817066369,1018,0.5677635248187396,597,0.3329615170105968,0.9886365983975575,0.4387962912397339,0.8960727402635721,0.9558963878784403,0.9602198091163533
17,0.7239722082156265,0.9336440910337264,0.7964120684968742,0.4418604651162791,3405,0.9458333333333333,92,0.025555555555555557,103,0.02861111111111111,131,0.0395889996977939,2930,0.8854638863705047,248,0.07494711393170142,158,0.08812046848856665,1027,0.5727830451756832,608,0.3390964863357501,0.9923051609628469,0.4413914465289337,0.8951591151897874,0.9639945989053584,0.9672443850709442
18,0.7348927522266836,0.9333698930627914,0.800382304751502,0.47092605886575734,3404,0.9455555555555556,97,0.026944444444444444,99,0.0275,140,0.042308854638863705,2931,0.885766092475068,238,0.0719250528860683,150,0.08365867261572783,987,0.5504740658114892,656,0.36586726157278304,0.9925364230145564,0.47086572262615817,0.899162360608768,0.9622770781483572,0.9657597434524778
19,0.7429268393057398,0.94,0.8041436464088397,0.48463687150837986,3431,0.9530555555555555,72,0.02,97,0.026944444444444444,118,0.03566032033847084,2911,0.8797219703838017,280,0.08461770927772741,151,0.08421639709983268,948,0.5287228109313998,694,0.3870607919687674,0.9951051428329116,0.4843994315835074,0.8984896128878068,0.9698779808740312,0.9726698617369353
