layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth,stage2_auroc,stage1_f1_truth,stage1_f1_non_truth,stage2_f1_honest_mistake,stage2_f1_deception
14,0.7977876322125504,0.9731888191671421,0.7662104766399245,0.653963600830585,6824,0.9712496441787646,6,0.0008539709649871904,196,0.02789638485624822,4,0.0007616146230007616,4059,0.7728484386900228,1189,0.2263899466869764,170,0.041212121212121214,1278,0.3098181818181818,2677,0.648969696969697,0.9999936323473531,0.653848060432628,0.8849267804725353,0.9987625841499659,0.9990748595876265
15,0.8093506797730584,0.9729460344582087,0.782149259364091,0.6729567454968753,6833,0.9725306006262454,6,0.0008539709649871904,187,0.026615428408767437,4,0.0007616146230007616,4145,0.7892231530845393,1103,0.21001523229246002,183,0.04436363636363636,1196,0.28993939393939394,2746,0.6656969696969697,0.9999975610868395,0.6729463755229782,0.8916994827464165,0.9987624932744763,0.9990748089297004
16,0.8105839231075347,0.9724103514650317,0.7840994724943482,0.6752419453632243,6820,0.9706803302021064,10,0.0014232849416453174,196,0.02789638485624822,4,0.0007616146230007616,4162,0.7924600152322925,1086,0.2067783701447068,177,0.04290909090909091,1192,0.288969696969697,2756,0.6681212121212121,0.9999941723806014,0.6749413251526292,0.8924436908327797,0.9985731042684124,0.998931851829098
17,0.8141398672549319,0.9731964642144283,0.7880956865699755,0.6811274509803922,6826,0.9715343011670936,7,0.0009962994591517223,193,0.027469399373754626,5,0.000952018278750952,4184,0.7966488956587966,1063,0.2023990860624524,171,0.04145454545454545,1175,0.28484848484848485,2779,0.6736969696969697,0.9999960704265632,0.6809230038361488,0.8944250098638744,0.998762403088579,0.9990748593715244
18,0.821147686728636,0.9741176470588235,0.7972159518434914,0.6921094612835931,6831,0.9722459436379163,4,0.000569313976658127,191,0.02718474238542556,1,0.0001904036557501904,4238,0.806930693069307,1013,0.1928789032749429,167,0.040484848484848485,1138,0.2758787878787879,2820,0.6836363636363636,1.0,0.6920407365035703,0.8982412431375778,0.999524216932541,0.9996440519557648
19,0.8180166084189352,0.97380037021216,0.7918127546669194,0.6884367003777263,6839,0.9733845715912326,2,0.0002846569883290635,185,0.02633077142043837,2,0.0003808073115003808,4178,0.7955064737242955,1072,0.2041127189642041,179,0.043393939393939394,1121,0.27175757575757575,2825,0.6848484848484848,0.9999998644297576,0.6883785865588874,0.8960492485506156,0.9996190472735123,0.9997154034467467
20,0.8198349443452022,0.9739279099586836,0.7956259426847662,0.6899509803921569,6836,0.972957586108739,1,0.00014232849416453175,189,0.0269000853970965,1,0.0001904036557501904,4220,0.8035034272658035,1031,0.1963061690784463,175,0.04242424242424243,1135,0.27515151515151515,2815,0.6824242424242424,0.9999986445868446,0.690011861050092,0.8973371249049418,0.9998095237663319,0.999857701813416
21,0.815111261274478,0.9737966391341498,0.788681745055361,0.6828553996339232,6838,0.9732422430970681,1,0.00014232849416453175,187,0.026615428408767437,0,0.0,4167,0.7934120335110434,1085,0.20658796648895658,180,0.04363636363636364,1147,0.27806060606060606,2798,0.6783030303030303,0.9999837315709202,0.6827731561853391,0.8943959420630794,0.9997145122774664,0.9997863501423488
22,0.8143179993597797,0.973986173473024,0.7849861865294846,0.6839816380768301,6833,0.9725306006262454,2,0.0002846569883290635,191,0.02718474238542556,1,0.0001904036557501904,4120,0.7844630616907845,1131,0.21534653465346534,171,0.04145454545454545,1123,0.27224242424242423,2831,0.6863030303030303,0.9999972885951534,0.6838873463062305,0.8933457356991408,0.9995241265742457,0.9996440519557648
23,0.8113476658187646,0.9736429690839151,0.7842025699168557,0.6761974584555229,6834,0.9726729291204099,2,0.0002846569883290635,190,0.02704241389126103,0,0.0,4150,0.7901751713632902,1102,0.20982482863670981,178,0.04315151515151515,1180,0.28606060606060607,2767,0.6707878787878788,0.9999978308761227,0.676109494940694,0.8923603128739197,0.999619410042564,0.9997151504271476
24,0.8090778498245292,0.9739575921445852,0.7821828797438554,0.6710930775851469,6844,0.9740962140620553,2,0.0002846569883290635,180,0.025619128949615714,0,0.0,4153,0.7907463823305407,1099,0.20925361766945924,184,0.04460606060606061,1212,0.2938181818181818,2729,0.6615757575757576,0.9999978313920893,0.670864104106764,0.8915931988302954,0.9997145122343978,0.9997864008543965
25,0.8115559904539538,0.9738190096755834,0.7840726378511302,0.6767763238351474,6844,0.9740962140620553,3,0.0004269854824935952,179,0.02547680045545118,1,0.0001904036557501904,4145,0.7892231530845393,1106,0.2105864432597106,185,0.044848484848484846,1173,0.2843636363636364,2767,0.6707878787878788,0.9999987801570869,0.6766008866948492,0.892683868060104,0.9995241265311771,0.9996441026678126
26,0.8068651601169116,0.9736654804270463,0.7783865482713017,0.6685434516523868,6840,0.9735269000853971,3,0.0004269854824935952,183,0.02604611443210931,1,0.0001904036557501904,4120,0.7844630616907845,1131,0.21534653465346534,183,0.04436363636363636,1211,0.2935757575757576,2731,0.662060606060606,0.9999971536998696,0.6681433224489847,0.890084277443513,0.9995241265742457,0.9996440519557647
27,0.8036096264351905,0.9734689522725656,0.774449588963432,0.6629103380695738,6843,0.9739538855678906,2,0.0002846569883290635,181,0.025761457443780243,2,0.0003808073115003808,4098,0.7802741812642803,1152,0.21934501142421933,188,0.045575757575757575,1231,0.2984242424242424,2706,0.656,0.999977631295706,0.6626720965501572,0.8883260104330137,0.9994287523163287,0.9995729533042967
