layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth
13,0.7890416405173508,0.9671226848886263,0.7488011208839638,0.6512011157794624,6706,0.9653087663739743,44,0.006333669209730819,197,0.028357564416294802,24,0.005582693649685973,3231,0.7515701325889742,1044,0.24284717376133985,191,0.053486418370204424,1055,0.29543545225427054,2325,0.6510781293755251
14,0.7955683811433217,0.9683356770084435,0.7557668026352355,0.6626026637862863,6727,0.9683316539513459,34,0.004894198934791996,186,0.0267741471138621,33,0.007676203768318213,3252,0.7564549895324494,1014,0.23586880669923238,187,0.052366283954074486,1020,0.2856342761131336,2364,0.661999439932792
15,0.8048309473560419,0.9683884743799679,0.7717702982091591,0.6743340694789985,6724,0.9678998128688643,40,0.00575788109975529,183,0.026342306031380453,28,0.0065131425913003025,3361,0.7818097231914398,910,0.21167713421725984,188,0.052646317558106975,1009,0.28255390646877626,2374,0.6647997759731168
16,0.8097684913938238,0.9681440705428577,0.7756052186765888,0.6855561849620246,6716,0.9667482366489132,46,0.0066215632647185834,185,0.026630200086368218,26,0.006047918120493138,3352,0.7797162130728076,921,0.21423586880669923,185,0.05180621674600952,946,0.26491178941472976,2440,0.6832819938392607
17,0.8078316938602362,0.9685116465940226,0.7739264849995632,0.681056949987123,6720,0.9673240247588887,36,0.005182092989779761,191,0.02749388225133151,24,0.005582693649685973,3343,0.7776227029541753,932,0.21679460339613862,186,0.052086250350042,961,0.26911229347521703,2424,0.678801456174741
18,0.8146299983439369,0.9701853605409264,0.7810934180615468,0.6926112164293374,6735,0.969483230171297,33,0.004750251907298115,179,0.025766517921404924,15,0.0034891835310537334,3358,0.7811118864852291,926,0.21539892998371715,187,0.052366283954074486,907,0.2539904788574629,2477,0.6936432371884627
19,0.8205495129631345,0.9706606423859343,0.7877641818408299,0.7032237146626397,6732,0.9690513890888153,28,0.004030516769828703,187,0.026918094141355983,12,0.0027913468248429866,3365,0.7827401721330542,922,0.2144684810421028,180,0.0504060487258471,852,0.23858863063567629,2539,0.7110053206384767
20,0.8200501101844021,0.9698233861291211,0.7886559605338388,0.7016709838902461,6732,0.9690513890888153,32,0.004606304879804232,183,0.026342306031380453,17,0.003954408001860898,3389,0.7883228657827401,893,0.20772272621539892,187,0.052366283954074486,873,0.24446933632035844,2511,0.7031643797255671
21,0.8185787509151213,0.969463254472965,0.7837743337118687,0.7024986645605307,6730,0.9687634950338275,33,0.004750251907298115,184,0.026486253058874334,24,0.005582693649685973,3340,0.7769248662479646,935,0.2174924401023494,183,0.051246149537944555,849,0.23774852982357883,2539,0.7110053206384767
22,0.8137131358667883,0.9689979800414896,0.7792744230941473,0.6928670044647277,6736,0.9696271771987909,33,0.004750251907298115,178,0.02562257089391104,25,0.005815305885089556,3334,0.7755291928355431,940,0.21865550127936728,195,0.05460655278633436,890,0.24922990758891067,2486,0.696163539624755
23,0.8101827604829617,0.9695161283132083,0.7729675543649283,0.6880645987707483,6742,0.9704908593637541,30,0.004318410824816468,175,0.025190729811429394,25,0.005815305885089556,3293,0.7659920911839962,981,0.22819260293091417,194,0.05432651918230188,898,0.25147017642117053,2479,0.6942033043965276
24,0.8079413244888435,0.9701673722107209,0.7712683666391897,0.6823882346166199,6731,0.9689074420613214,35,0.0050381459622858785,181,0.02605441197639269,13,0.003023959060246569,3309,0.7697138869504536,977,0.22726215398929983,185,0.05180621674600952,937,0.2623914869784374,2449,0.6858022962755531
25,0.8117011893192396,0.9695364343566251,0.7771251511420407,0.6884419824590529,6731,0.9689074420613214,39,0.005613934072261408,177,0.02547862386641716,18,0.00418702023726448,3341,0.7771574784833682,940,0.21865550127936728,189,0.05292635116213946,920,0.25763091570988517,2462,0.6894427331279753
26,0.805084217900277,0.9681319692521095,0.7665779867343699,0.6805426977143517,6728,0.9684756009788398,37,0.005326040017273643,182,0.02619835900388657,42,0.009769713886950453,3288,0.7648290300069783,969,0.22540125610607117,182,0.05096611593391207,953,0.2668720246429572,2436,0.6821618594231308
27,0.803169760824853,0.9698852982991542,0.7630488360039218,0.6765751481714835,6730,0.9687634950338275,29,0.004174463797322585,188,0.027062041168849863,22,0.005117469178878809,3254,0.7569202140032566,1023,0.23796231681786462,179,0.05012601512181462,946,0.26491178941472976,2446,0.6849621954634556
