layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth,stage2_auroc,stage1_f1_truth,stage1_f1_non_truth,stage2_f1_honest_mistake,stage2_f1_deception
20,0.8252608154066866,0.9690457917625991,0.8147182674954883,0.6920183869619724,5682,0.969459136666098,0,0.0,179,0.030540863333902064,0,0.0,4063,0.813087852711627,934,0.18691214728837302,184,0.0513679508654383,914,0.25516471245114464,2484,0.6934673366834171,1.0,0.692028698061217,0.8981096549533024,1.0,1.0
21,0.8272484922170346,0.969309462915601,0.8195092877719281,0.6929267259635747,5685,0.9699709947108002,1,0.00017061934823408976,175,0.029858385940965706,0,0.0,4125,0.8254952971783069,872,0.174504702821693,184,0.0513679508654383,944,0.26353992183137914,2454,0.6850921273031826,1.0,0.692888779537526,0.9002115682652825,0.9998999499749874,0.9999146393512591
22,0.8316725705419338,0.9692937563971341,0.8256389934614623,0.7000849617672048,5682,0.969459136666098,1,0.00017061934823408976,178,0.030370243985667976,0,0.0,4167,0.8339003402041225,830,0.1660996597958775,181,0.050530429927414855,929,0.2593523171412619,2472,0.6901172529313233,1.0,0.699855258773231,0.9029280993323509,0.9998999499749874,0.9999146393512591
23,0.8288147460480938,0.9696814416260996,0.8200736831624017,0.69668911335578,5677,0.9686060399249274,0,0.0,184,0.031393960075072516,0,0.0,4118,0.8240944566740044,879,0.1759055433259956,171,0.04773869346733668,928,0.25907314349525407,2483,0.6931881630374093,1.0,0.6964982027951235,0.900611389404415,1.0,1.0
24,0.8287088343735802,0.970028178635471,0.817570955771738,0.6985273687135315,5680,0.9691178979696298,0,0.0,181,0.030882102030370243,0,0.0,4076,0.8156894136481889,921,0.18431058635181108,170,0.047459519821328865,898,0.25069793411501956,2514,0.7018425460636516,1.0,0.6986232902549883,0.899892420343504,1.0,1.0
25,0.8292477178104591,0.9698728343432619,0.8192096048024012,0.6986607142857143,5682,0.969459136666098,0,0.0,179,0.030540863333902064,0,0.0,4094,0.819291574944967,903,0.180708425055033,174,0.048576214405360134,904,0.25237297599106645,2504,0.6990508096035735,1.0,0.6986946353858527,0.9005063904734797,1.0,1.0
26,0.8270655028362194,0.9698779759365134,0.8172750847795731,0.6940434477925719,5683,0.969629756014332,1,0.00017061934823408976,177,0.030199624637433885,0,0.0,4097,0.8198919351610967,900,0.18010806483890335,175,0.04885538805136795,931,0.2599106644332775,2476,0.6912339475153545,1.0,0.6940427672875107,0.899584396333668,0.9998999499749874,0.9999146393512591
27,0.827237015560819,0.9696504688832055,0.8196331184928111,0.6924274593064402,5687,0.9703122334072684,1,0.00017061934823408976,173,0.029517147244497527,0,0.0,4133,0.8270962577546528,864,0.17290374224534721,182,0.05080960357342267,954,0.2663316582914573,2446,0.68285873813512,1.0,0.6924247256947041,0.900350051858626,0.9998999499749874,0.9999146393512591
28,0.8246798858451232,0.9698367939844484,0.8144607110845533,0.6897421524663677,5675,0.9682648012284593,1,0.00017061934823408976,185,0.0315645794233066,0,0.0,4089,0.8182909745847509,908,0.18170902541524914,167,0.04662199888330541,954,0.2663316582914573,2461,0.6870463428252372,1.0,0.6897688938269243,0.8981708963243056,0.9998999499749874,0.9999146393512591
29,0.8250162829757429,0.9697228144989339,0.8135967111200241,0.6917293233082706,5685,0.9699709947108002,0,0.0,176,0.030029005289199794,0,0.0,4057,0.8118871322793676,940,0.18811286772063238,179,0.04997208263539922,919,0.2565605806811837,2484,0.6934673366834171,1.0,0.6916126031702682,0.8979712169165467,1.0,1.0
30,0.8212878551052217,0.9697021421865665,0.8085106382978723,0.6856507848312265,5681,0.9692885173178638,0,0.0,180,0.030711482682136155,0,0.0,4028,0.8060836501901141,969,0.19391634980988592,175,0.04885538805136795,939,0.26214405360134,2468,0.689000558347292,1.0,0.6856145328057348,0.8956216654242081,1.0,1.0
31,0.8243538256393613,0.9692675431108075,0.8164883075703527,0.6873056262369239,5677,0.9686060399249274,0,0.0,184,0.031393960075072516,0,0.0,4120,0.8244946968180908,877,0.17550530318190916,176,0.04913456169737577,975,0.2721943048576214,2431,0.6786711334450027,1.0,0.6873024839085005,0.8985303655236635,1.0,1.0
