layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth
20,0.8064781897837773,0.9690035423029462,0.8633885796716791,0.5870424473767063,3392,0.9702517162471396,12,0.003432494279176201,92,0.02631578947368421,2,0.0003624501631025734,4987,0.9037694816962668,529,0.09586806814063066,111,0.04621149042464613,1035,0.4308909242298085,1256,0.5228975853455454
21,0.8098995584206327,0.9686437705190457,0.8658826677303294,0.595172237012523,3382,0.967391304347826,11,0.003146453089244851,103,0.02946224256292906,3,0.0005436752446538601,5001,0.9063066328379847,514,0.09314969191736136,102,0.042464612822647796,1021,0.4250624479600333,1279,0.5324729392173189
22,0.8100986121443928,0.9705684087489219,0.8659692617379957,0.5937581659462606,3395,0.9711098398169337,7,0.002002288329519451,94,0.02688787185354691,0,0.0,5002,0.906487857919536,516,0.09351214208046393,105,0.043713572023313906,1025,0.4267277268942548,1272,0.5295587010824313
23,0.814826252965911,0.9714026343128402,0.8671980829483867,0.6058780416365062,3396,0.971395881006865,7,0.002002288329519451,93,0.02660183066361556,1,0.0001812250815512867,4985,0.9034070315331642,532,0.09641174338528452,99,0.04121565362198168,987,0.4109075770191507,1316,0.5478767693588676
24,0.8095284114618005,0.9695161766270253,0.8661059881601199,0.5929630695982567,3387,0.9688215102974829,8,0.002288329519450801,101,0.028890160183066362,1,0.0001812250815512867,5006,0.9072127582457412,511,0.0926060166727075,103,0.04288093255620316,1028,0.4279766860949209,1271,0.5291423813488759
25,0.8006197030598449,0.9670102198772328,0.8605027006829558,0.5743461886193459,3385,0.9682494279176201,11,0.003146453089244851,100,0.028604118993135013,1,0.0001812250815512867,4971,0.9008698803914462,546,0.09894889452700253,119,0.04954204829308909,1054,0.43880099916736054,1229,0.5116569525395503
26,0.799764840843464,0.9686868385771297,0.8607004796704644,0.5699072042827981,3386,0.9685354691075515,8,0.002288329519450801,102,0.02917620137299771,0,0.0,4995,0.9052192823486771,523,0.09478071765132294,109,0.04537885095753539,1086,0.4521232306411324,1207,0.5024979184013322
27,0.7999392443110521,0.9685808119872419,0.8617271270939717,0.5695097938519427,3391,0.9699656750572082,7,0.002002288329519451,98,0.02803203661327231,1,0.0001812250815512867,5006,0.9072127582457412,511,0.0926060166727075,114,0.04746044962531224,1088,0.4529558701082431,1200,0.4995836802664446
28,0.7967608919716144,0.9664425190274036,0.8603410117155853,0.5634991451718541,3383,0.9676773455377574,18,0.005148741418764302,95,0.02717391304347826,3,0.0005436752446538601,5014,0.9086625588981515,501,0.09079376585719463,119,0.04954204829308909,1106,0.4604496253122398,1177,0.4900083263946711
29,0.7920147583690236,0.9671451391405066,0.8574298947122401,0.5514692412543243,3384,0.9679633867276888,15,0.004290617848970252,97,0.027745995423340962,5,0.0009061254077564335,5012,0.908300108735049,501,0.09079376585719463,113,0.04704412989175687,1146,0.47710241465445463,1143,0.4758534554537885
30,0.7844174989408935,0.965152708471634,0.8542453331390002,0.5338544552120466,3378,0.9662471395881007,20,0.005720823798627002,98,0.02803203661327231,10,0.001812250815512867,5022,0.9101123595505618,486,0.08807538963392533,116,0.04829308909242298,1198,0.4987510407993339,1088,0.4529558701082431
31,0.7867281562909882,0.9659812131431542,0.853552203605364,0.5406510521244463,3379,0.9665331807780321,20,0.005720823798627002,97,0.027745995423340962,9,0.0016310257339615802,4997,0.9055817325117796,512,0.09278724175425879,112,0.0466278101582015,1174,0.488759367194005,1116,0.4646128226477935
32,0.7866866754662617,0.9652468524553152,0.8535272624181831,0.5412859115252868,3373,0.9648169336384439,26,0.007437070938215103,97,0.027745995423340962,9,0.0016310257339615802,5002,0.906487857919536,507,0.09188111634650235,111,0.04621149042464613,1175,0.48917568692756036,1116,0.4646128226477935
33,0.7831329582684775,0.9648560141355936,0.8535842565827837,0.5309586040870553,3376,0.965675057208238,17,0.004862700228832952,103,0.02946224256292906,6,0.0010873504893077202,5010,0.9079376585719463,502,0.09097499093874592,120,0.04995836802664446,1194,0.4970857618651124,1088,0.4529558701082431
34,0.784341893060911,0.9657384092293263,0.8542502295405201,0.5330370404128864,3382,0.967391304347826,14,0.004004576659038902,100,0.028604118993135013,5,0.0009061254077564335,5010,0.9079376585719463,503,0.0911562160202972,121,0.050374687760199835,1188,0.4945878434637802,1093,0.45503746877601997
35,0.7807598809746876,0.9650261582488115,0.8514737057095088,0.5257797789657428,3380,0.9668192219679634,14,0.004004576659038902,102,0.02917620137299771,8,0.0014498006524102935,4993,0.9048568321855744,517,0.09369336716201522,121,0.050374687760199835,1203,0.5008326394671108,1078,0.4487926727726894
