layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth,stage2_auroc,stage1_f1_truth,stage1_f1_non_truth,stage2_f1_honest_mistake,stage2_f1_deception
20,0.7955220024040836,0.9710570137181825,0.7487179487179487,0.6667910447761194,6123,0.9719047619047619,0,0.0,177,0.028095238095238097,0,0.0,2117,0.7438510189739986,729,0.2561489810260014,188,0.07049118860142482,692,0.25946756655418074,1787,0.6700412448443944,1.0,0.6667297894627685,0.9022107657915939,1.0,1.0
21,0.7980106239381354,0.9710064341885773,0.7538623595505618,0.6691630780752668,6112,0.9701587301587301,0,0.0,188,0.029841269841269842,0,0.0,2147,0.7543921293042867,699,0.24560787069571327,177,0.06636670416197975,703,0.2635920509936258,1787,0.6700412448443944,1.0,0.6690182737282101,0.9033656199703218,1.0,1.0
22,0.7896146958862934,0.9710478305703181,0.7424162721374715,0.6553799849510911,6121,0.9715873015873016,1,0.00015873015873015873,178,0.028253968253968254,0,0.0,2117,0.7438510189739986,729,0.2561489810260014,186,0.06974128233970754,739,0.27709036370453693,1742,0.6531683539557556,1.0,0.6552252887645655,0.8999504209267062,0.9998247151621384,0.9999206034140531
23,0.7974507545226531,0.9709523809523809,0.7581676750216076,0.6632322075939706,6117,0.9709523809523809,0,0.0,183,0.029047619047619048,0,0.0,2193,0.7705551651440619,653,0.22944483485593817,183,0.0686164229471316,746,0.27971503562054745,1738,0.651668541432321,1.0,0.6630411188263313,0.904002470212337,1.0,1.0
24,0.7981253063383362,0.9710064341885773,0.7540810953133228,0.6692883895131087,6112,0.9701587301587301,0,0.0,188,0.029841269841269842,0,0.0,2148,0.7547434996486296,698,0.24525650035137034,177,0.06636670416197975,703,0.2635920509936258,1787,0.6700412448443944,1.0,0.6692577953003245,0.9034135443549722,1.0,1.0
25,0.8002388140728481,0.9711065248452135,0.757070086070613,0.6725398313027179,6117,0.9709523809523809,0,0.0,183,0.029047619047619048,0,0.0,2155,0.7572030920590302,691,0.24279690794096978,181,0.06786651668541432,692,0.25946756655418074,1794,0.672665916760405,1.0,0.672426392920153,0.904487714790332,1.0,1.0
26,0.7947525664519278,0.9712789590606157,0.7498248072880168,0.663153933007151,6121,0.9715873015873016,0,0.0,179,0.028412698412698414,0,0.0,2140,0.7519325368938862,706,0.24806746310611386,183,0.0686164229471316,722,0.27071616047994,1762,0.6606674165729284,1.0,0.6631704127552199,0.9022428467888244,1.0,1.0
27,0.7979231251934067,0.9708614529575228,0.7581427581427581,0.6647651644799392,6114,0.9704761904761905,0,0.0,186,0.029523809523809525,0,0.0,2188,0.7687983134223472,658,0.23120168657765286,181,0.06786651668541432,738,0.27671541057367827,1748,0.6554180727409074,1.0,0.6649064584283051,0.9039849210465978,1.0,1.0
28,0.7907918935232795,0.9709615994922247,0.7496985357450474,0.6517155453325666,6119,0.9712698412698413,0,0.0,181,0.02873015873015873,1,0.00035137034434293746,2176,0.7645818692902319,669,0.23506676036542515,184,0.06899137607799025,783,0.29358830146231724,1700,0.6374203224596925,1.0,0.6517555087639263,0.9012762611023435,0.9998240985048372,0.9999206664022214
29,0.7849544113088675,0.9709477694872202,0.7388888888888889,0.6450265755504936,6116,0.9707936507936508,0,0.0,184,0.029206349206349208,0,0.0,2128,0.7477160927617709,718,0.2522839072382291,182,0.06824146981627296,786,0.29471316085489313,1699,0.6370453693288339,1.0,0.644963918482018,0.898128364212053,1.0,1.0
