layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth
18,0.8070094135851636,0.9785030596095214,0.7544114351778168,0.6881137459681526,6169,0.9792063492063492,0,0.0,131,0.020793650793650795,0,0.0,2141,0.7522839072382291,705,0.2477160927617709,140,0.05249343832020997,689,0.2583427071616048,1838,0.6891638545181852
19,0.8087195698944196,0.9788215889840238,0.755468813013947,0.6918683076852882,6170,0.9793650793650793,1,0.00015873015873015873,129,0.020476190476190478,0,0.0,2139,0.7515811665495432,707,0.2484188334504568,137,0.051368578927634044,677,0.2538432695913011,1853,0.6947881514810649
20,0.8201315334349042,0.9791270879011078,0.7731152488844215,0.7081522635191831,6170,0.9793650793650793,0,0.0,130,0.020634920634920634,0,0.0,2201,0.7733661278988053,645,0.22663387210119465,133,0.049868766404199474,647,0.2425946756655418,1887,0.7075365579302587
21,0.8197268205087123,0.9787342054399449,0.7736393836775138,0.706806872408678,6168,0.979047619047619,0,0.0,132,0.02095238095238095,0,0.0,2206,0.77512297962052,640,0.22487702037947996,136,0.0509936257967754,651,0.2440944881889764,1880,0.7049118860142483
22,0.8201945850051988,0.9798548747865109,0.7720744179173156,0.70865446231177,6179,0.9807936507936508,0,0.0,121,0.019206349206349206,0,0.0,2196,0.7716092761770906,650,0.22839072382290934,133,0.049868766404199474,647,0.2425946756655418,1887,0.7075365579302587
23,0.8202309637482929,0.9788762154399627,0.7731193901938369,0.708697285611079,6165,0.9785714285714285,0,0.0,135,0.02142857142857143,0,0.0,2198,0.7723120168657766,648,0.22768798313422348,131,0.04911886014248219,642,0.2407199100112486,1894,0.7101612298462692
24,0.818605745152602,0.9787972296625773,0.7712258213114611,0.7057941844837676,6166,0.9787301587301588,0,0.0,134,0.02126984126984127,0,0.0,2195,0.7712579058327477,651,0.22874209416725227,133,0.049868766404199474,651,0.2440944881889764,1883,0.7060367454068242
25,0.8171652687097991,0.9786498182569717,0.7686527775361608,0.7041932103362651,6170,0.9793650793650793,0,0.0,130,0.020634920634920634,0,0.0,2180,0.7659873506676037,666,0.23401264933239635,139,0.05211848518935133,646,0.24221972253468316,1882,0.7056617922759655
26,0.817847495764299,0.9785835763670748,0.76997140301089,0.7049875079149321,6171,0.9795238095238096,0,0.0,129,0.020476190476190478,0,0.0,2184,0.7673928320449754,662,0.2326071679550246,141,0.052868391451068614,643,0.24109486314210724,1883,0.7060367454068242
27,0.8179681020350354,0.9792604812117652,0.769088214627403,0.7055556102659379,6165,0.9785714285714285,0,0.0,135,0.02142857142857143,0,0.0,2187,0.7684469430780042,659,0.2315530569219958,126,0.047244094488188976,654,0.2452193475815523,1887,0.7075365579302587
