layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth,stage2_auroc,stage1_f1_truth,stage1_f1_non_truth,stage2_f1_honest_mistake,stage2_f1_deception
10,0.7291153761414035,0.8897829184477412,0.7345704753961635,0.5629927345803061,5308,0.8945062352544658,240,0.04044489383215369,386,0.06504887091338052,277,0.05801047120418848,3523,0.7378010471204188,975,0.20418848167539266,412,0.12534225737754792,1054,0.320657134164892,1821,0.55400060845756,0.9795399157507291,0.5627204894135897,0.8686402260131508,0.925668238826287,0.9404663114406278
11,0.7491203494655571,0.9136009385737032,0.753932119205298,0.5798279906176701,5451,0.9186046511627907,175,0.029491068419278732,308,0.05190428041793057,186,0.03895287958115183,3643,0.7629319371727749,946,0.1981151832460733,362,0.11013081837541831,1071,0.32582902342561604,1854,0.5640401581989656,0.9897471572767979,0.579814290323975,0.8755805721457731,0.9485323493485257,0.9586587372674152
12,0.7503562624025978,0.9129740183301102,0.7538493549729505,0.5842454139047325,5429,0.91489720256151,175,0.029491068419278732,330,0.055611729019211326,177,0.03706806282722513,3623,0.7587434554973822,975,0.20418848167539266,353,0.10739275935503499,1039,0.3160937024642531,1895,0.5765135381807119,0.9902547503692285,0.5840279029051765,0.8745788228620262,0.9477485189640804,0.9579513472633845
13,0.7456288208744549,0.9020199480345319,0.7536592961694176,0.581207218419415,5381,0.9068082237950792,207,0.03488372093023256,346,0.058308055274688235,218,0.045654450261780104,3630,0.7602094240837697,927,0.19413612565445026,398,0.12108305445695162,1021,0.31061758442348647,1868,0.5682993611195619,0.987797947223519,0.5806992902860231,0.8751559488205938,0.9404464658158973,0.9520347556576135
14,0.7784073679327147,0.9416532973064258,0.7720756285061292,0.6214931779855895,5576,0.9396697000337041,109,0.018368722615436466,249,0.04196157735085945,99,0.02073298429319372,3716,0.7782198952879581,960,0.20104712041884817,234,0.07118953452996654,1026,0.31213872832369943,2027,0.616671737146334,0.9969728295851613,0.6213942526400922,0.8850002214500086,0.9696339004334741,0.9754101183719646
15,0.7793364711963141,0.939757003037462,0.7742202024375129,0.6240322081139672,5569,0.9384900572969329,114,0.019211324570273004,251,0.04229861813279407,122,0.02554973821989529,3748,0.7849214659685864,905,0.18952879581151832,227,0.06905993306966839,1045,0.3179190751445087,2015,0.6130209917858229,0.9963314008465778,0.623928959016286,0.887243628648239,0.9679225278384458,0.9740847021078783
16,0.7891079018886695,0.9467365573216098,0.7852203529776035,0.6353667953667954,5599,0.9435456690259522,96,0.016177957532861477,239,0.04027637344118638,79,0.016544502617801046,3804,0.7966492146596859,892,0.1868062827225131,216,0.06571341648919987,1014,0.3084879829631883,2057,0.6257986005476118,0.99741458185224,0.6351787550313776,0.8902780540731625,0.976464869730413,0.9808706539208396
17,0.802963637217628,0.9496061658338274,0.7968798751950078,0.6624048706240487,5606,0.9447253117627233,105,0.01769464105156724,223,0.037580047185709474,60,0.012565445026178011,3831,0.802303664921466,884,0.18513089005235603,207,0.06297535746881655,904,0.2750228171585032,2176,0.6620018253726803,0.9976443846564444,0.6622590742839572,0.8964701654205569,0.9766147582195226,0.9809260763113636
18,0.8161079283228928,0.9648589288731204,0.8119141845448865,0.6715506715506715,5711,0.9624199528142905,29,0.004887091338051905,194,0.032692955847657565,6,0.001256544502617801,3898,0.8163350785340314,871,0.1824083769633508,187,0.05689078186796471,900,0.2738059020383328,2200,0.6693033160937024,0.999807476884975,0.6715470207506884,0.8996253885303345,0.9943666099658282,0.9954361761124974
19,0.8246157771049316,0.9634764964491038,0.8206946907270262,0.6896761441386651,5698,0.9602291877317155,39,0.006572295247724975,197,0.03319851702055949,16,0.003350785340314136,3934,0.8238743455497383,825,0.17277486910994763,180,0.05476118040766657,839,0.25524794645573473,2268,0.6899908731365987,0.9994490905418253,0.6896290887709446,0.9046947681743633,0.9906180937947585,0.9923888259337179
20,0.8256848383489442,0.9626752237797669,0.8236150088348404,0.6907642824322254,5700,0.9605662285136501,39,0.006572295247724975,195,0.03286147623862487,21,0.004397905759162304,3962,0.829738219895288,792,0.16586387434554975,187,0.05689078186796471,845,0.25707331913599024,2255,0.686035898996045,0.9994432009162294,0.6902912049676931,0.9059429166141417,0.9904062068679877,0.9922222094218084
21,0.8242651490427014,0.9638127372416702,0.8243341278889004,0.6846485819975339,5713,0.9627569935962251,24,0.004044489383215369,197,0.03319851702055949,15,0.0031413612565445027,3977,0.8328795811518325,783,0.16397905759162304,193,0.05871615454822026,873,0.26559172497718286,2221,0.6756921204745969,0.9996044607126635,0.6845316362679161,0.9048557102898585,0.9933250274214014,0.9945896396904143
22,0.8293070747807979,0.962862930452397,0.8283079473629675,0.6967503465270292,5704,0.9612403100775194,42,0.007077856420626896,188,0.031681833501853725,22,0.004607329842931937,3997,0.8370680628272251,756,0.15832460732984294,188,0.0571950106480073,837,0.2546394888956495,2262,0.6881655004563432,0.9993973916758188,0.6967848423135549,0.9084077651822762,0.9899964665829124,0.9918785614596881
