layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth,stage2_auroc,stage1_f1_truth,stage1_f1_non_truth,stage2_f1_honest_mistake,stage2_f1_deception
20,0.8066314397595219,0.9691516709511568,0.8654111955770559,0.5853314527503526,3393,0.9705377574370709,4,0.0011441647597254005,99,0.02831807780320366,1,0.0001812250815512867,5009,0.907756433490395,508,0.09206234142805364,112,0.0466278101582015,1045,0.4350541215653622,1245,0.5183180682764363,0.9999948193239216,0.5852612347227677,0.905047475941006,0.9995470602213725,0.9992847939462113
21,0.8106766980053098,0.9703026841804683,0.8677193890758478,0.5940080207596131,3398,0.9719679633867276,7,0.002002288329519451,91,0.02602974828375286,3,0.0005436752446538601,5028,0.9111997100398695,487,0.08825661471547662,107,0.04454621149042465,1036,0.43130724396336384,1259,0.5241465445462115,0.9999803113967534,0.5939135576757205,0.9074398926614913,0.9990943662494869,0.9985687684910752
22,0.8110266579157696,0.9707518904265944,0.8674803081450706,0.594847775175644,3402,0.9731121281464531,3,0.0008581235697940503,91,0.02602974828375286,0,0.0,5011,0.9081188836534977,507,0.09188111634650235,111,0.04621149042464613,1021,0.4250624479600333,1270,0.5287260616153205,0.9999987046953704,0.5946590887002325,0.9068028132629549,0.9997283018372547,0.9995707128980051
23,0.8127433117722879,0.9718932800684834,0.8676432348097426,0.5986934204386374,3406,0.9742562929061785,2,0.0005720823798627002,88,0.02517162471395881,0,0.0,5005,0.9070315331641899,513,0.09296846683581007,107,0.04454621149042465,1012,0.42131557035803496,1283,0.5341382181515404,0.9999880829895627,0.5984233974658296,0.9072659438099059,0.9995468962392389,0.999284999050861
24,0.8062933901662871,0.9707602339181286,0.8641783307413168,0.583941605839416,3403,0.9733981693363845,4,0.0011441647597254005,89,0.02545766590389016,1,0.0001812250815512867,5001,0.9063066328379847,516,0.09351214208046393,111,0.04621149042464613,1051,0.4375520399666944,1240,0.5162364696086594,0.9999971485671543,0.5838970722988341,0.9049177791890554,0.9992751981508115,0.998855506989359
25,0.799262365549084,0.9699473009542801,0.8593142758442007,0.5685255198487713,3405,0.9739702517162472,5,0.0014302059496567505,86,0.02459954233409611,2,0.0003624501631025734,4975,0.9015947807176513,541,0.0980427691192461,118,0.049125728559533725,1081,0.45004163197335556,1203,0.5008326394671108,0.9999963714294904,0.568444225210124,0.9018284840865546,0.9993658188658046,0.998998262019718
26,0.7960183824077481,0.9687989742128509,0.8587405368203717,0.5605156361900215,3400,0.9725400457665904,7,0.002002288329519451,89,0.02545766590389016,3,0.0005436752446538601,4991,0.9044943820224719,524,0.09496194273287423,120,0.04995836802664446,1108,0.4612822647793505,1174,0.488759367194005,0.9999922251256983,0.5603605565248896,0.9012511708790909,0.9989130432924664,0.9982826470723403
27,0.7956982112525971,0.9695330296127562,0.859298636714396,0.5582629674306393,3405,0.9739702517162472,8,0.002288329519450801,83,0.02374141876430206,4,0.0007249003262051468,5011,0.9081188836534977,503,0.0911562160202972,119,0.04954204829308909,1126,0.4687760199833472,1157,0.4816819317235637,0.9999940381636103,0.5580179935773792,0.9020247088622202,0.9989132072005852,0.998282031168395
28,0.7886571695337922,0.9682200370528716,0.8566555811375458,0.541095890410959,3397,0.9716819221967964,11,0.003146453089244851,88,0.02517162471395881,3,0.0005436752446538601,5023,0.9102935846321131,492,0.08916274012323305,121,0.050374687760199835,1175,0.48917568692756036,1106,0.4604496253122398,0.9999865211482739,0.5407304820521286,0.8999253244214798,0.9986420822899348,0.997851100719641
29,0.785793747197106,0.9678246013667426,0.8555640567882343,0.5339925834363412,3399,0.972254004576659,13,0.0037185354691075517,84,0.02402745995423341,7,0.0012685755708590069,5032,0.9119246103660746,479,0.08680681406306633,122,0.0507910074937552,1200,0.4995836802664446,1080,0.4496253122398002,0.9999774454563284,0.5337728468118523,0.899670572027867,0.998098358109738,0.996993346508274
30,0.7806192377969684,0.9674669697400199,0.8540696197171169,0.5203211239337682,3405,0.9739702517162472,14,0.004004576659038902,77,0.022025171624713957,6,0.0010873504893077202,5042,0.9137368611815875,470,0.08517578832910475,132,0.054954204829308906,1233,0.5133222314737719,1037,0.4317235636969192,0.9999691453834837,0.5202030615098843,0.8985458203187353,0.9980991775407692,0.9969912957300293
31,0.7847502383475446,0.9685856432125088,0.8553469803788329,0.5303180914512923,3407,0.9745423340961098,12,0.003432494279176201,77,0.022025171624713957,5,0.0009061254077564335,5035,0.9124682856107286,478,0.08662558898151504,127,0.052872606161532054,1208,0.5029142381348876,1067,0.44421315570358033,0.9999538394494885,0.529970903531846,0.8995147078550367,0.9981899614587691,0.9971334273560128
32,0.7832908734187586,0.9670079635949943,0.8541118560638208,0.5287528005974608,3400,0.9725400457665904,18,0.005148741418764302,78,0.02231121281464531,11,0.0019934758970641536,5032,0.9119246103660746,475,0.08608191373686118,125,0.05203996669442131,1215,0.5058284762697752,1062,0.4421315570358035,0.999931822683861,0.5282976671594896,0.8993954528300806,0.9971937849670235,0.9955592240839101
33,0.7880642852078478,0.9686698946169182,0.8574821852731591,0.538040775733466,3401,0.9728260869565217,13,0.0037185354691075517,82,0.02345537757437071,8,0.0014498006524102935,5054,0.915911562160203,456,0.08263863718738673,117,0.04870940882597835,1203,0.5008326394671108,1082,0.4504579517069109,0.9999582591926206,0.5376955197628822,0.9012261152577095,0.9978269044196388,0.9965632353030962
34,0.7848602454738661,0.9694037284758787,0.8562970481265331,0.5288799598191863,3406,0.9742562929061785,13,0.0037185354691075517,77,0.022025171624713957,6,0.0010873504893077202,5062,0.9173613628126133,450,0.08155128669807901,119,0.04954204829308909,1230,0.5120732722731057,1053,0.43838467943380516,0.9999771836660172,0.5286112245667606,0.9004778211863478,0.9981893876517066,0.9971352766952813
35,0.7824566759153498,0.9694385216773277,0.8532110091743119,0.5247204968944099,3410,0.9754004576659039,11,0.003146453089244851,75,0.02145308924485126,4,0.0007249003262051468,5022,0.9101123595505618,492,0.08916274012323305,125,0.05203996669442131,1221,0.5083263946711074,1056,0.43963363863447125,0.9999761497086167,0.5246242436177437,0.8982749999736986,0.9985517892059887,0.9977077312486923
