layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth,stage2_auroc,stage1_f1_truth,stage1_f1_non_truth,stage2_f1_honest_mistake,stage2_f1_deception
20,0.5536013805184729,0.5281473899692938,0.8392757140190406,0.29338103756708406,258,0.5297741273100616,167,0.34291581108829566,62,0.1273100616016427,99,0.0407911001236094,2248,0.9262463947259991,80,0.03296250515039143,133,0.16379310344827586,515,0.6342364532019704,164,0.2019704433497537,0.9298367975860818,0.2929857909942526,0.875268132838403,0.9451399760012571,0.7015828980842758
21,0.5489609631338147,0.5129265770423992,0.844907838391361,0.289048473967684,248,0.5092402464065708,168,0.34496919917864477,71,0.1457905544147844,88,0.036258755665430575,2269,0.9348990523279769,70,0.0288421920065925,144,0.17733990147783252,507,0.624384236453202,161,0.19827586206896552,0.9245336817522178,0.2885102827455769,0.875045984500584,0.9469371963833801,0.7056206244675725
22,0.5529479214738857,0.5238095238095238,0.8412787436904094,0.2937554969217238,253,0.5195071868583162,166,0.3408624229979466,68,0.13963039014373715,87,0.03584672435105068,2250,0.927070457354759,90,0.037082818294190356,139,0.17118226600985223,506,0.6231527093596059,167,0.20566502463054187,0.9319139241189219,0.29344528397159975,0.8728449092531145,0.9467085167215951,0.705274541713144
23,0.5496720964841769,0.5227272727272727,0.8441461595824012,0.28214285714285714,253,0.5195071868583162,166,0.3408624229979466,68,0.13963039014373715,81,0.03337453646477132,2264,0.9328388957560775,82,0.03378656777915121,147,0.1810344827586207,507,0.624384236453202,158,0.19458128078817735,0.9308011432313898,0.28098703167201455,0.8730222082995234,0.9486076060815991,0.7129908100393558
24,0.5477181032859645,0.5161290322580645,0.8400297619047619,0.28699551569506726,248,0.5092402464065708,174,0.35728952772073924,65,0.13347022587268995,91,0.03749484960857025,2258,0.9303667078697981,78,0.032138442521631644,135,0.16625615763546797,517,0.6366995073891626,160,0.19704433497536947,0.9338057750021302,0.2853676326221364,0.8745645667596944,0.9457269789559245,0.6987142850474898
25,0.5525584482843429,0.5172774869109947,0.8407524678711119,0.299645390070922,247,0.5071868583162218,174,0.35728952772073924,66,0.13552361396303902,89,0.036670786979810466,2257,0.9299546765554182,81,0.03337453646477132,132,0.1625615763546798,511,0.6293103448275862,169,0.20812807881773399,0.9361228573415487,0.29865180221893867,0.8750828496778157,0.945175793197062,0.6935964697510519
26,0.5651939887562444,0.5333333333333333,0.8483156523357528,0.31393298059964725,252,0.5174537987679672,165,0.33880903490759756,70,0.1437371663244353,74,0.030490317264112072,2279,0.9390193654717759,74,0.030490317264112072,132,0.1625615763546798,502,0.6182266009852216,178,0.21921182266009853,0.9387083205145614,0.3125757814234872,0.8768763530473997,0.9505243260709436,0.7202046465371785
27,0.5689006306981331,0.5360169491525424,0.8486657958574361,0.32201914708442125,253,0.5195071868583162,158,0.324435318275154,76,0.15605749486652978,77,0.03172641120725175,2274,0.9369592088998764,76,0.031314379892871856,127,0.1564039408866995,500,0.6157635467980296,185,0.22783251231527094,0.9418667812972151,0.32023703752561133,0.8763959694536052,0.9514167999237312,0.7296327627975814
28,0.5684935010509894,0.5326315789473685,0.8503819638531768,0.3224669603524229,253,0.5195071868583162,160,0.32854209445585214,74,0.15195071868583163,79,0.032550473836011534,2282,0.9402554594149155,66,0.027194066749072928,131,0.16133004926108374,498,0.6133004926108374,183,0.22536945812807882,0.9376645334284339,0.3220049964114011,0.8782691378327827,0.9498012083411442,0.7202199170811054
29,0.5570378029096191,0.5249734325185972,0.8485746019992595,0.2975653742110009,247,0.5071868583162218,173,0.35523613963039014,67,0.1375770020533881,70,0.0288421920065925,2292,0.9443757725587144,65,0.026782035434693038,137,0.1687192118226601,510,0.6280788177339901,165,0.20320197044334976,0.9312273577911172,0.2967462298642317,0.8771901570460294,0.9484345739608333,0.7031005533811623
30,0.5668923815629144,0.5366876310272537,0.850437697895325,0.31355181576616475,256,0.5256673511293635,159,0.3264887063655031,72,0.14784394250513347,76,0.031314379892871856,2283,0.9406674907292955,68,0.028018129377832716,135,0.16625615763546797,500,0.6157635467980296,177,0.21798029556650247,0.9417940812651718,0.3128445847072238,0.8774382359279013,0.9498433876735248,0.718976922144702
31,0.5528867127096718,0.5273109243697479,0.8497869975921467,0.2815622161671208,251,0.5154004106776181,164,0.33675564681724846,72,0.14784394250513347,71,0.029254223320972394,2294,0.9451998351874743,62,0.02554594149155336,143,0.17610837438423646,514,0.6330049261083743,155,0.19088669950738915,0.9401602026717798,0.28115158222901415,0.8754596782968085,0.949962987908593,0.715289808353975
32,0.5468029984606241,0.514721919302072,0.847457627118644,0.27822944896115626,236,0.48459958932238195,174,0.35728952772073924,77,0.15811088295687886,63,0.02595797280593325,2300,0.9476720230737536,64,0.026370004120313144,131,0.16133004926108374,527,0.6490147783251231,154,0.1896551724137931,0.932401507402781,0.2773889008028917,0.8740828391225215,0.9501136509676522,0.7103057484479101
33,0.5413381578054369,0.5016077170418006,0.8466076696165191,0.27579908675799086,234,0.4804928131416838,174,0.35728952772073924,79,0.162217659137577,78,0.032138442521631644,2296,0.9460238978162341,53,0.021837659662134322,134,0.16502463054187191,527,0.6490147783251231,151,0.18596059113300492,0.9287297850008663,0.2752782132143724,0.8752630023535366,0.9465206971031946,0.6962594621894903
34,0.5612780023139283,0.5297872340425532,0.8498509687034277,0.3041958041958042,249,0.5112936344969199,152,0.31211498973305957,86,0.17659137577002054,74,0.030490317264112072,2281,0.9398434281005357,72,0.029666254635352288,130,0.16009852216748768,508,0.625615763546798,174,0.21428571428571427,0.94424269614292,0.30328698359685413,0.8738139608042831,0.9518257653988244,0.7316364616466083
35,0.5629989975828699,0.5501066098081023,0.8501392757660167,0.2887511071744907,258,0.5297741273100616,146,0.2997946611909651,83,0.1704312114989733,67,0.027606098063452822,2289,0.9431396786155748,71,0.029254223320972394,126,0.15517241379310345,523,0.6440886699507389,163,0.20073891625615764,0.9514083718378492,0.287336416114046,0.8730187900388497,0.9546404108607824,0.7480876615955588
