layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth
25,0.8036626724567203,0.9744527762275143,0.7922665915069558,0.6442686496356911,4216,0.9732225300092336,9,0.002077562326869806,107,0.024699907663896584,6,0.001483679525222552,3223,0.7969831849653808,815,0.20153313550939664,99,0.037134283570892726,860,0.3225806451612903,1707,0.640285071267817
26,0.8004227164835133,0.9736989315004768,0.7912303848705619,0.6363388330795011,4203,0.9702216066481995,10,0.0023084025854108957,119,0.02746999076638966,5,0.0012363996043521265,3244,0.8021760633036598,795,0.19658753709198812,93,0.03488372093023256,902,0.33833458364591146,1671,0.626781695423856
27,0.8020075223044385,0.9723813227531977,0.7933897091503057,0.640251535009812,4207,0.9711449676823638,13,0.0030009233610341643,112,0.02585410895660203,8,0.0019782393669634025,3247,0.802917903066271,789,0.19510385756676557,106,0.03975993998499625,880,0.3300825206301575,1680,0.6301575393848462
28,0.7998251706643341,0.9726598704254688,0.792008603187727,0.6348070383798069,4216,0.9732225300092336,9,0.002077562326869806,107,0.024699907663896584,6,0.001483679525222552,3242,0.8016815034619189,796,0.19683481701285854,115,0.043135783945986494,891,0.3342085521380345,1660,0.622655663915979
29,0.7959930547150343,0.9719791484121443,0.7821521502726413,0.6338478654603176,4198,0.969067405355494,23,0.00530932594644506,111,0.025623268698060944,5,0.0012363996043521265,3172,0.7843719090009891,867,0.21439169139465875,103,0.038634658664666165,872,0.32708177044261066,1691,0.6342835708927231
30,0.802182621079356,0.9730582129294643,0.7928447265043028,0.6406449238043008,4208,0.971375807940905,8,0.0018467220683287165,116,0.02677746999076639,7,0.0017309594460929772,3236,0.8001978239366964,801,0.1980712166172107,102,0.03825956489122281,875,0.32820705176294074,1689,0.6335333833458364
31,0.8025011284266398,0.9723353056823771,0.7921204258806311,0.643047653716911,4200,0.9695290858725761,7,0.001615881809787627,125,0.028855032317636194,13,0.003214638971315529,3226,0.7977250247279921,805,0.1990603363006924,94,0.035258814703675916,868,0.32558139534883723,1704,0.6391597899474869
32,0.8013211554254148,0.9724680309771188,0.7918651326401296,0.6396303026589959,4203,0.9702216066481995,13,0.0030009233610341643,116,0.02677746999076639,9,0.002225519287833828,3237,0.8004451038575667,798,0.19732937685459942,100,0.037509377344336084,882,0.33083270817704424,1684,0.6316579144786196
33,0.7996936713374362,0.9721884251356737,0.7924206065121778,0.6344719823644571,4213,0.9725300092336103,11,0.0025392428439519853,108,0.024930747922437674,7,0.0017309594460929772,3249,0.8034124629080118,788,0.19485657764589515,115,0.043135783945986494,896,0.3360840210052513,1655,0.6207801950487621
34,0.7896940496720987,0.9713901010609817,0.7794775076952174,0.6182145402600969,4210,0.9718374884579871,7,0.001615881809787627,115,0.0265466297322253,8,0.0019782393669634025,3173,0.7846191889218596,863,0.21340257171117705,118,0.04426106526631658,917,0.3439609902475619,1631,0.6117779444861215
35,0.7967731461266204,0.9709776526975313,0.7868191676595065,0.6325226180228232,4199,0.9692982456140351,13,0.0030009233610341643,120,0.027700831024930747,9,0.002225519287833828,3205,0.7925321463897131,830,0.205242334322453,109,0.04088522130532633,884,0.33158289572393096,1673,0.6275318829707427
